season,contestant_id,celebrity_name,mu_mean,mu_median,mu_q025,mu_q975,mu_rank
4,2,Clyde Drexler,-0.008127132523078957,-0.03334273197650374,-0.26753261204008394,0.26993086762187557,6
4,3,Heather Mills,-0.04812260878083115,-0.04691387399471553,-0.28799423651547273,0.1277047203601004,11
4,4,Ian Ziering,-0.019630205648132056,0.0013414778557566537,-0.2745004435130832,0.16546449678201358,8
4,5,Joey Fatone,0.0364706443560887,0.005843572701860486,-0.20900663695043914,0.2798054809123285,3
4,6,John Ratzenberger,0.016058375630580386,0.03974947249376724,-0.21361056484041077,0.20602358359498812,4
4,7,Laila Ali,0.0038432221912870243,0.018054237036793038,-0.17676325014933944,0.23905842111584852,5
4,8,Leeza Gibbons,-0.04016241578629324,-0.05185403455664799,-0.20092641512649617,0.17181497642160162,10
4,9,Paulina Porizkova,-0.015114904456338268,-0.00643201845175901,-0.23820628449539447,0.21773587348381102,7
4,10,Shandi Finnessey,-0.037964685563697455,-0.012474349789687873,-0.2807846500966769,0.2046897919760396,9
5,0,Albert Reed,-0.052983631175019266,-0.08329940769144735,-0.269109753952979,0.143985166967214,11
5,1,Cameron Mathison,-0.04270288748866923,-0.05716479890486153,-0.19022051371181065,0.11122184667931778,10
5,2,Floyd Mayweather Jr. ,-0.008189952983907524,0.016911930222199105,-0.20961521352557272,0.11783427118128108,6
5,3,Helio Castroneves,0.0382945085453085,0.024199663102264013,-0.11259739955920245,0.22192980964421208,3
5,4,Jane Seymour,0.001921098575793545,0.019629880233033324,-0.22125026608579226,0.23244127573925824,5
5,5,Jennie Garth,0.031836939386141745,0.030937667252817568,-0.1317447092906255,0.1886368831997884,4
5,6,Josie Maran,-0.028839543529204908,-0.054280215880299305,-0.2968203863535411,0.12130240497224705,8
5,7,Marie Osmond,0.1496483910637902,0.1394973694281081,0.004978439299564859,0.4278004471174789,1
5,8,Mark Cuban,-0.03813850213520388,0.006445808166157585,-0.22770067000066105,0.09579474221171706,9
5,9,Mel B,0.05506007304202647,0.03986383580326221,-0.13450592104123674,0.2393881831675154,2
5,10,Sabrina Bryan,-0.08113304334209691,-0.08467188501967643,-0.2933294651151571,0.1434410081954532,12
5,11,Wayne Newton,-0.024773449958958735,-0.0413438783457336,-0.26677894060134866,0.16502807677559492,7
6,0,Adam Carolla,-0.002530396022285956,0.014090375803486908,-0.1976976939199003,0.16365128953318353,6
6,1,Cristian de la Fuente,0.07100253576173345,0.06064726117810677,-0.1035148276817145,0.32674756012987877,1
6,2,Jason Taylor,0.0625926549530314,0.05032002671142382,-0.10877338977770927,0.2693124632258886,2
6,3,Kristi Yamaguchi,0.024166446847391793,0.03595640461258687,-0.18283062436406913,0.2420282287650965,4
6,4,Mario,-0.04672111676604743,-0.021995078181337786,-0.2448298124057836,0.11903692612546729,11
6,5,Marissa Jaret Winokur,0.059210931921712534,0.058044560982454675,-0.10895453107248437,0.23801976567367972,3
6,6,Marlee Matlin,0.019004965800824725,0.03303348908200073,-0.1722599474850154,0.16329669931772148,5
6,7,Monica Seles,-0.06811129952399718,-0.04437440190003246,-0.30352371138805945,0.12172366948609084,12
6,8,Penn Jillette,-0.027990516489246713,-0.06323610215284428,-0.2774150597637438,0.2632994097522277,8
6,9,Priscilla Presley,-0.025072625612365798,-0.040465462022672205,-0.1534472875175469,0.1520752434016376,7
6,10,Shannon Elizabeth,-0.029373293347890267,-0.025085682128029748,-0.2371296487714538,0.16329784329855368,9
6,11,Steve Guttenberg,-0.03617828752286057,-0.02609999269347095,-0.20590228020988435,0.12507331020254892,10
7,0,Brooke Burke,0.029060378262332764,-0.00046538555441622,-0.18949928733314683,0.272725881735612,3
7,1,Cloris Leachman,0.01660602605358897,0.010930135041894322,-0.20043700960013539,0.2925395737260209,5
7,2,Cody Linley,-0.016790015425457345,-0.03897862890283125,-0.2015465902519532,0.25130526203606407,8
7,3,Jeffrey Ross,-0.01333599301315693,-0.029050670154981847,-0.2087952436113027,0.1782481949792644,7
7,4,Kim Kardashian,0.005117411814394168,-0.0066560824782026795,-0.20064435274797157,0.25485871740526833,6
7,5,Lance Bass,0.05011494817716253,0.043528247007092805,-0.1223012280133903,0.2660883148141258,2
7,6,Maurice Greene,-0.05075871283167286,-0.04654208030580788,-0.22036696754604934,0.06811302975091131,13
7,7,Misty May-Treanor,0.02498082531368887,0.028456784576839776,-0.1964695880079835,0.2783322843608674,4
7,8,Rocco DiSpirito,-0.017501373654808323,-0.02514665868775523,-0.19870882179445704,0.25542961834690503,9
7,9,Susan Lucci,-0.042130060433217195,-0.039227306722794834,-0.2367114147498695,0.12361774660101577,12
7,10,Ted McGinley,-0.03207008281371813,-0.004825232350066971,-0.3143377156985858,0.09413952654972375,11
7,11,Toni Braxton,-0.020844372669060716,-0.0033614740390741846,-0.2741764886211835,0.25249488581272944,10
7,12,Warren Sapp,0.06755102121992416,0.04945489817477113,-0.0994855781348052,0.25785564282763496,1
8,0,Belinda Carlisle,-0.036451001482341774,-0.04369412135277904,-0.3036349887194096,0.17127020593068543,11
8,1,Chuck Wicks,-0.05925827796540563,-0.07462965617256648,-0.25213853598335,0.14127141974928453,12
8,2,David Alan Grier,-0.012400915273537387,-0.020413282886730118,-0.2406174739807359,0.20672053604505403,7
8,3,Denise Richards,-0.11297062603212163,-0.08630637391377283,-0.34911153677020723,0.12031925253568342,13
8,4,Gilles Marini,0.02539524534094239,0.009823252741887632,-0.16706473110524164,0.294514160624204,5
8,5,Holly Madison,-0.03433415293771898,-0.04795184729214836,-0.23451384315368648,0.20765361287761544,10
8,6,Lawrence Taylor,0.044641695284301154,0.05057090625815631,-0.15753703710380196,0.20956715613309423,4
8,7,Lil' Kim,-0.03426547820402648,-0.06923126234349791,-0.22805040273212954,0.16548166356424351,9
8,8,Melissa Rycroft,0.09058813390458896,0.09030810325407643,-0.09105779435372045,0.24458539683941335,1
8,9,Shawn Johnson,0.05691746500831119,0.05137617639790243,-0.11373474468333128,0.20748116920264115,3
8,10,Steve Wozniak,-0.01769265597384782,0.014764254654049278,-0.2552552466433573,0.13513357122387892,8
8,11,Steve-O,0.022550268761849915,0.02781761450636904,-0.21243044127690922,0.2620638543141712,6
8,12,Ty Murray,0.06728029956900607,0.03404380266697152,-0.06832572157734743,0.3675260345493225,2
9,0,Aaron Carter,-0.04014656142671692,-0.023221976888020145,-0.24359055022430245,0.2057667843421125,13
9,1,Ashley Hamiliton,-0.048409636638913706,-0.0689936380241187,-0.31352717338533204,0.14322722305313662,14
9,2,Chuck Liddell,-0.0608753129231655,-0.03426319685571112,-0.3382966060427171,0.15800984614996685,15
9,3,Debi Mazar,0.02209975967187795,0.0025713565224516066,-0.154696014163825,0.2503547365468184,5
9,4,Donny Osmond,0.1287210026988533,0.12024284619740133,-0.08301293249501625,0.3405968542908628,1
9,5,Joanna Krupa,-0.03173114931673493,-0.038078702852254245,-0.1931705951504659,0.10343069956701205,11
9,6,Kathy Ireland,0.04047163983154352,0.056764765061476444,-0.2604564337974845,0.2477327399612747,4
9,7,Kelly Osbourne,0.05510295993634025,0.024975341851775086,-0.11646967677579076,0.25101244587882815,3
9,8,Louie Vito,-0.0034045218213833816,-0.0007462724006742742,-0.12846131635043737,0.24060746501324595,7
9,9,Macy Gray,-0.03340330063494855,-0.011414247158737165,-0.2279616266063475,0.13063707965846524,12
9,10,Mark Dacascos,-0.014203726695183294,0.0027992293371665485,-0.26809642595284755,0.19627925515092082,9
9,11,Melissa Joan Hart,-0.019782875923370098,-0.00939143255534454,-0.32709582760298667,0.12035886491135313,10
9,12,Michael Irvin,0.007640336617364394,0.015729275004085972,-0.19261014168677215,0.271684665451567,6
9,13,Mya,0.08109541909561321,0.08790202604516442,-0.11442775977021569,0.3216120880537728,2
9,14,Natalie Coughlin,-0.07466398904163916,-0.0758078549395522,-0.26529988478792077,0.19231877499264124,16
9,15,Tom DeLay,-0.008510043429537064,0.008716115790978113,-0.24493926231706062,0.313094528706892,8
10,0,Aiden Turner,-0.019467262152026984,-0.009812158267441917,-0.2647635610406166,0.15596211232966126,8
10,1,Buzz Aldrin,-0.0011268771130851071,0.00490012004501934,-0.2413421117104148,0.21348567944876132,6
10,2,Chad Ochocinco,0.013618421619766698,-0.0012816214833993728,-0.1952309525626386,0.2119729038967443,5
10,3,Erin Andrews,0.054668690542273496,0.048397765603010734,-0.13809008821045202,0.2590026409138665,2
10,4,Evan Lysacek,0.0629047058943142,0.03177258285574784,-0.10487574645050128,0.37573899743749645,1
10,5,Jake Pavelka,-0.02787306560994342,-0.006158860742554256,-0.29600670756821545,0.25438488812080806,9
10,6,Kate Gosselin,-0.013254789301761057,-0.02364301708303616,-0.1946312421192282,0.2181722512200818,7
10,7,Nicole Scherzinger,0.024659584077850617,0.030434348156640034,-0.16095441074089253,0.24371317619870664,4
10,8,Niecy Nash,0.03027473447151183,0.029870372951054276,-0.1642225897210373,0.22470793511132225,3
10,9,Pamela Anderson,-0.04302514954971252,-0.023517474967097027,-0.27100060989099595,0.12043184059754168,10
10,10,Shannen Doherty,-0.08137899287918776,-0.08541592740187434,-0.3259550510992275,0.14944159645615798,11
11,0,Audrina Patridge,-0.07089676198257223,-0.03657726295138333,-0.3705064889574677,0.15405710201687747,12
11,1,Brandy,-0.05846708276327574,-0.06258035258528323,-0.2861457900972495,0.09531735549597367,11
11,2,Bristol Palin,0.14429699327971174,0.12168263722048012,-0.059602604403135896,0.49712105262399126,1
11,3,David Hasselhoff,-0.05507109431129694,-0.10119213066592289,-0.25470206202487655,0.1733956976410464,10
11,4,Florence Henderson,-0.02949175064229442,-0.0487590724947973,-0.2037289054682924,0.1898235657115832,8
11,5,Jennifer Grey,0.047719367429482025,0.059946632686988695,-0.179512331268564,0.2693103696784293,3
11,6,Kurt Warner,0.015621664166986139,0.010744291161218653,-0.20772636520314725,0.225536475168382,4
11,7,Kyle Massey,0.106198790871637,0.11744447261814876,-0.10025907376739643,0.2213048714796532,2
11,8,Margaret Cho,-0.021269141941704293,-0.020689360418759566,-0.22434054437509052,0.15823154951502374,6
11,9,Michael Bolton,-0.026990781118889768,-0.02944605526523011,-0.33545136300467154,0.2000251555011911,7
11,10,Rick Fox,-0.03288471119779391,-0.04253724957738057,-0.25182240571020276,0.13428891763392609,9
11,11,The Situation,-0.018765491789989572,-0.00729875688560757,-0.220827597062863,0.1378278446342309,5
12,0,Chelsea Kane,0.050577195783630575,0.05315627879055175,-0.14626970230692649,0.23896982225641883,3
12,1,Chris Jericho,-0.04936461302455394,-0.06991497729466703,-0.27597264735678406,0.17194506794157097,10
12,2,Hines Ward,0.005270183531585516,0.0009622218596708997,-0.14844665177132357,0.20193603380701217,4
12,3,Kendra Wilkinson,-0.004646351382796937,-0.0329035503859309,-0.20871491401389347,0.2631558890688116,6
12,4,Kirstie Alley,0.0827838269249967,0.08426232293953921,-0.10455843602117969,0.2968061454115797,1
12,5,Mike Catherwood,-0.061134746362251656,-0.059788058959035426,-0.3280468566843402,0.16281784655316572,11
12,6,Petra Nemcova,-0.029786555988667522,-0.017949447462370996,-0.24591152068496078,0.18257912102998555,8
12,7,Ralph Macchio,0.06573419843093124,0.05213228804011569,-0.05058841210366131,0.23452321128004922,2
12,8,Romeo,-0.01543526502653073,-0.023163371085563596,-0.2846109339252478,0.2097888289776369,7
12,9,Sugar Ray Leonard,-0.039806020050094225,-0.031292772692810056,-0.24382577950449416,0.1320052173033371,9
12,10,Wendy Williams,-0.0041918528362490486,0.006963206268911747,-0.25746127317418893,0.2809368585512433,5
13,0,Carson Kressley,-0.032531323823713494,-0.03877007882881579,-0.21503622953004342,0.24212346762709763,10
13,1,Chaz Bono,0.01268285274759078,0.018162202246023752,-0.19792988906523004,0.24351095694793873,6
13,2,Chynna Phillips,-0.02051986898916787,-0.004052039095007537,-0.31115271816345313,0.15423929089869434,8
13,3,David Arquette,-0.020639376529390175,-0.029886764127790455,-0.2273282148494489,0.16820012245947744,9
13,4,Elisabetta Canalis,-0.05299151645780897,-0.03693144552037651,-0.3139871372471698,0.12459453761273509,12
13,5,Hope Solo,0.02279816637076199,0.00873570072658058,-0.15831715641249178,0.2186569704161335,4
13,6,J.R. Martinez,0.04611080138766898,0.034952751315458344,-0.1491935108029697,0.26344281041995515,1
13,7,Kristin Cavallari,-0.051340840307234265,-0.060580296808860054,-0.312518964850653,0.1846511856474585,11
13,8,Metta World Peace (Ron),0.007672884134080658,0.04317544603489695,-0.2274153461810493,0.2787495401847316,7
13,9,Nancy Grace,0.0357922543191787,0.043113404422300924,-0.132673288881116,0.15796928874965604,3
13,10,Ricki Lake,0.012799376643675307,-0.002555846557270751,-0.19194527397740457,0.21315655516097387,5
13,11,Rob Kardashian,0.04016659050435833,0.05055391695910863,-0.17510397571762298,0.2667547356870686,2
14,0,Donald Driver,0.09006705265073929,0.05237082293695998,-0.0997673241485957,0.2804418757002995,2
14,1,Gavin DeGraw,-0.05242980798705602,-0.03931955265147455,-0.29413983202583943,0.17547632258735077,10
14,2,Gladys Knight,0.009091306294296678,-0.038440207485016614,-0.19732693573790544,0.32701929107585775,5
14,3,Jack Wagner,-0.005449998010560481,0.02346808616411171,-0.3059857564556059,0.17919202642100934,6
14,4,Jaleel White,-0.04533085219944391,-0.05361470555466735,-0.25519008407191,0.14636714626141656,9
14,5,Katherine Jenkins,0.11462377300325889,0.10695423960920358,-0.07121532259631518,0.3460933973291067,1
14,6,Maria Menounos,-0.053059532535562705,-0.08363899572221659,-0.21138041860539977,0.09839905160723272,11
14,7,Martina Navratilova,-0.04116060885990964,-0.038304452976989464,-0.23596560866436728,0.1993234864387059,8
14,8,Melissa Gilbert,0.03527503929947258,0.06545057377185816,-0.1664277790363575,0.23464218241886128,4
14,9,Roshon Fegan,-0.06002945586215887,-0.03908061513452099,-0.35503401251787153,0.11176267444672504,12
14,10,Sherri Sheperd,-0.03755290572475964,-0.03203161694469389,-0.33920237217179555,0.14219785855341877,7
14,11,William Levy,0.045955989931683774,0.03188838643284275,-0.13881379114533876,0.2795783512383325,3
15,0,Apolo Anton Ohno,0.0061874111486913365,0.00191945600111193,-0.16279925672049336,0.16232928866286322,6
15,1,Bristol Palin,0.01982946901184682,0.0341260955723771,-0.1892724066841226,0.15717603313772566,4
15,2,Drew Lachey,-0.04744298680101707,-0.04675451662683895,-0.25836748911591206,0.24103817012297146,11
15,3,Emmitt Smith,0.004109053631211437,0.0261657450916514,-0.21516488028068134,0.24750403353461686,7
15,4,Gilles Marini,-0.065865542937471,-0.07834759640052902,-0.27367931992746336,0.14792365726312423,13
15,5,Helio Castroneves,-0.021371780621529717,-0.01213851092734292,-0.2784383816166818,0.20469994830374197,8
15,6,Joey Fatone,-0.03616260939059175,-0.030723874357994452,-0.2654560035263823,0.16210619851727187,10
15,7,Kelly Monaco,0.13177506575816203,0.10543881430443891,-0.0166943322155449,0.36649656884569803,1
15,8,Kirstie Alley,0.014407455469185804,0.024856772857053677,-0.20397034596267738,0.16872444857147537,5
15,9,Melissa Rycroft,0.04677503057669762,0.05064426531157025,-0.11687697087982482,0.3065900332529695,2
15,10,Pamela Anderson,-0.05992014033984605,-0.08169613384051971,-0.23019162385732145,0.13346765765691918,12
15,11,Sabrina Bryan,-0.034963550593464635,-0.028432640943657786,-0.21136975990007886,0.1287186687371906,9
15,12,Shawn Johnson,0.04264312508812518,0.03239979465548884,-0.10907787943059437,0.2891613021266483,3
16,0,Alexandra Raisman,-0.0643080998480814,-0.05672534466356662,-0.2245245891092215,0.11581536785977388,12
16,1,Andy Dick,0.021496612139324665,0.006714859438468172,-0.210540454899296,0.22711938040067112,3
16,2,D. L. Hughley,0.014039197356428463,0.009010139914370836,-0.15805325095394004,0.2469872308164515,6
16,3,Dorothy Hamill,0.007120488215849214,0.02665467453029261,-0.24020280101607985,0.2029782698281217,7
16,4,Ingo Rademacher,0.019572294184543905,0.04531626300755453,-0.1697024929572086,0.17100832895490037,4
16,5,Jacoby Jones,0.06617079489988856,0.07384316329080368,-0.10047935915582207,0.24012495160750622,1
16,6,Kellie Pickler,0.03705336138321926,0.03903809575703882,-0.12803389965988293,0.27427414115170706,2
16,7,Lisa Vanderpump,-0.046942550836933196,-0.038821883496746035,-0.314231824152552,0.178867539372429,10
16,8,Sean Lowe,-0.007406510645343339,-0.006079069220234554,-0.18303486799825114,0.23820545996744666,8
16,9,Victor Ortiz,-0.05619356858360663,-0.05818873450378707,-0.2411433894548918,0.2252842365321952,11
16,10,Wynonna Judd,-0.008243021687775305,0.005858955654725349,-0.2620771849979686,0.181154180233185,9
16,11,Zendaya,0.01764100342248582,0.025312133482837312,-0.21787209310340014,0.21769203844568727,5
17,0,Amber Riley,0.013768929016871646,-0.008274884454839808,-0.15605724003369945,0.21998548725067352,3
17,1,Bill Engvall,0.10726618472937854,0.10277186000429178,-0.05486326498848389,0.371743016790116,1
17,2,Bill Nye,-0.019882512709116163,-0.024006306398228913,-0.2098831175772821,0.2238385360749264,9
17,3,Brant Daugherty,-0.035311589347587796,-0.044829046616620113,-0.2269986431213986,0.14435110049468655,11
17,4,Christina Milian,-0.05688904138805219,-0.050286471066884816,-0.3365491052493154,0.13343449880753064,12
17,5,Corbin Bleu,0.0067232007170019295,-0.015287727858039779,-0.17179400281001095,0.2581800975283913,4
17,6,Elizabeth Berkley Lauren,-0.01362556979060875,0.015570065370044066,-0.19141627650153073,0.20418696954028878,8
17,7,Jack Osbourne,0.04659580651757541,0.040949018435058805,-0.0958914859440663,0.2725457988425229,2
17,8,Keyshawn Johnson,-0.011371810207561261,0.026500646147762586,-0.20102737014072772,0.17608423467944817,6
17,9,Leah Remini,0.002591196466450411,-0.016205406689298624,-0.1976091954903892,0.20353112023204675,5
17,10,"Nicole ""Snooki"" Polizzi",-0.027259775259817366,-0.029273859226824597,-0.22887904244239668,0.17887629500713947,10
17,11,Valerie Harper,-0.012605018744534431,0.0007703635569523924,-0.23725003096286423,0.22839641608688965,7
18,0,Amy Purdy,0.05553819823387746,0.05591624539635985,-0.12903779710092445,0.2273520429174607,2
18,1,Billy Dee Williams,-0.030613767238715343,-0.04427776157716226,-0.2570191430806057,0.18859632721802022,8
18,2,Candace Cameron Bure,0.16259522148486444,0.14937544291347007,0.060733522335383046,0.333517306670373,1
18,3,Charlie White,-0.037127307835231674,-0.05407285527291072,-0.22468719915591898,0.1178040854737851,10
18,4,Cody Simpson,-0.04341895114599051,-0.022443175141058404,-0.24615199015256822,0.1595624484600181,11
18,5,Danica McKellar,-0.0721251268247377,-0.058030389475608735,-0.2487386707913039,0.09905680057319939,12
18,6,Diana Nyad,-0.036618077385823004,-0.014370640729055948,-0.394656107508716,0.1500143716250284,9
18,7,Drew Carey,-0.012464706021623619,-0.030171645530122235,-0.1901130202681677,0.20422534415721139,6
18,8,James Maslow,-0.005312818797705314,0.007838965767846678,-0.190132010644581,0.1558962059623847,5
18,9,Meryl Davis,0.03971154220975399,0.05586980131230221,-0.15202692421087075,0.2025824728508277,3
18,10,NeNe Leakes,0.008344978346791298,0.0065809503258883175,-0.22148807847662957,0.19087088550384274,4
18,11,Sean Avery,-0.028509185025459988,-0.04102045498217881,-0.16809659819814032,0.1945666495246354,7
19,0,Alfonso Ribeiro,0.012460720162868224,-0.04608556268234236,-0.11508016733198234,0.343224973424182,5
19,1,Antonio Sabato Jr.,-0.014702806622299188,-0.009920832871398094,-0.22177811351050863,0.13350794006109679,9
19,2,Bethany Mota,0.004266989060204466,0.012354244724410303,-0.19370202072825754,0.14340771557718496,7
19,3,Betsey Johnson,0.019561903869087998,0.05150595822380169,-0.22387483292827007,0.20097855956666502,3
19,4,Janel Parrish,0.009057317648215553,0.003464422804398324,-0.1754870740330699,0.2709555088911395,6
19,5,Jonathan Bennett,-0.03374268208191749,-0.0037837811632190146,-0.31825329571472494,0.2498950739909649,10
19,6,Lea Thompson,-0.05879594351685913,-0.06748426669726765,-0.3198669872665281,0.10798487316700492,13
19,7,Lolo Jones,-0.04625761570986582,-0.050695140999965374,-0.2115142759975381,0.22007238524411976,12
19,8,Michael Waltrip,0.05022170410991479,0.10075312757510378,-0.17713308129941674,0.24191432799469492,2
19,9,Randy Couture,-0.013170612423009629,-0.010981666088451511,-0.22326955789998887,0.1911543990607488,8
19,10,Sadie Robertson,0.01741901112144056,0.0072927224967248815,-0.20247865562485942,0.20470561822166017,4
19,11,Tavis Smiley,-0.034428270809881194,-0.036056499737356563,-0.2572058860142959,0.2070302516101921,11
19,12,Tommy Chong,0.08811028519210089,0.07387936342030949,-0.08611482452736487,0.4128811054540347,1
20,0,Charlotte McKinney,-0.03444176611411358,-0.040797887084224715,-0.27056671470698934,0.1929849520070129,9
20,1,Chris Soules,0.010506218638596968,0.017344483686502002,-0.1414004617304826,0.18521906842356559,5
20,2,Michael Sam,-0.0032632802581859625,-0.014440209891457556,-0.2162007007538898,0.16525735845882714,7
20,3,Nastia Liukin,-0.0777440970985133,-0.06272595152681684,-0.25312545720523616,0.12234628835504169,12
20,4,Noah Galloway,0.1446043549986546,0.1284312301655493,-0.010745638009788797,0.4084275436502065,1
20,5,Patti LaBelle,-0.02798838703038202,-0.025090880814399544,-0.3103173105884913,0.15480237795310417,8
20,6,Redfoo,-0.05330077354529808,-0.07326775369312774,-0.26464720755234716,0.19267279098982326,11
20,7,Riker Lynch,0.040293898609702936,0.049855090980974466,-0.1284104612991609,0.21088272796344362,2
20,8,Robert Herjavec,0.022102759392883194,0.006178115313008811,-0.10140889946452541,0.21209629947162711,4
20,9,Rumer Willis,0.03519612789411809,0.04115578511278686,-0.06132589026154242,0.23680008324170557,3
20,10,Suzanne Somers,-0.0030633084812225547,0.003259413146202053,-0.19784558102522784,0.15848429625460123,6
20,11,Willow Shields,-0.052901747006240285,-0.021034595423326353,-0.27467464116033297,0.13494116111502216,10
21,0,Alek Skarlatos,0.11109029758688065,0.07619607461470002,-0.03348350769811069,0.42786365500543205,1
21,1,Alexa PenaVega,-0.022189192189339263,-0.051661367706955216,-0.18772779750383348,0.21881671267354805,9
21,2,Andy Grammer,-0.04993159779500435,-0.07451187780409274,-0.2505149431871776,0.15199212970006576,12
21,3,Bindi Irwin,0.04043976834632526,0.06618567792935444,-0.1959727536966643,0.22618305767772193,3
21,4,Carlos PenaVega,-0.07330045309083716,-0.0754439369996809,-0.27451319255488466,0.092962409875294,13
21,5,Chaka Khan,-0.0118604177651358,-0.04356240848295491,-0.23084376945183688,0.1861839952226235,6
21,6,Gary Busey,-0.028551394688779805,0.01910440695510663,-0.3411135687824862,0.14986778132023346,10
21,7,Hayes Grier,-0.04948040063971358,-0.04753139164054554,-0.26108335695020346,0.09644091648949246,11
21,8,Kim Zolciak-Biermann,-0.018798227478761254,-0.05394123070129654,-0.20296398575213423,0.202961810762736,8
21,9,Nick Carter,0.03648450776252713,0.06307068728344555,-0.16840395246804363,0.24324496179422062,4
21,10,Paula Deen,-0.017968489487969412,-0.015511328142431214,-0.18119255173473842,0.1988447019182757,7
21,11,Tamar Braxton,0.004422316340351115,0.01737390680586787,-0.19847566942387046,0.23657815136906946,5
21,12,Victor Espinoza,0.07964328309945648,0.11610547221271292,-0.14714956021320524,0.30332724530507377,2
22,0,Antonio Brown,0.028020498034843938,0.039982959069987306,-0.17593968451470376,0.1814181670800908,4
22,1,Doug Flutie,-0.04562952147068279,-0.025579656987994418,-0.3262163010570541,0.21275531421578914,9
22,2,Geraldo Rivera,-0.0693143620963791,-0.11290716601330877,-0.2680814991554783,0.2120580220374228,11
22,3,Ginger Zee,0.11386111620669455,0.11946624217346727,-0.11959833388505876,0.3100812977649779,1
22,4,Jodie Sweetin,-0.0715355188622992,-0.08877262864977173,-0.2750076275088628,0.20696004816930763,12
22,5,Kim Fields,-0.009797651503972606,-0.024479560911167958,-0.1853665817371441,0.21285717472762825,6
22,6,Marla Maples,-0.059266757382101215,-0.06235188744960094,-0.39194999620744725,0.1477995731032628,10
22,7,Mischa Barton,0.020564521316329826,0.0457813469754945,-0.17642800712078627,0.23016586187686736,5
22,8,Nyle DiMarco,0.08306195797178972,0.08659815929865192,-0.10984452093188797,0.3138056523150068,2
22,9,Paige VanZant,0.07701850643943035,0.06384928294809487,-0.10413847842410734,0.3008155592329568,3
22,10,Von Miller,-0.03521611531690497,-0.03905337244417736,-0.31268908023147773,0.18372998374996444,8
22,11,Wanya Morris,-0.03176667333674853,-0.027385611764539006,-0.2524548975190285,0.10909985639070348,7
23,0,Amber Rose,-0.053877713132057935,-0.06987016327953204,-0.26971517462713973,0.17951911512722002,11
23,1,Babyface,-0.06219821386536369,-0.09148654638001127,-0.23421626904200926,0.1641568848295107,12
23,2,Calvin Johnson Jr.,0.06674939185595116,0.06591315114993694,-0.11502900790765504,0.4592320983001553,2
