season,week,contestant_id,celebrity_name,judge_total,p_mean,p_median,p_q025,p_q975
2,1,0,Drew Lachey,24.0,0.26653026398889873,0.21714737840467052,0.03201223234153002,0.7193034217939869
2,1,1,George Hamilton,18.0,0.044945079119537185,0.028799409339774547,0.0017925634216119954,0.16641255023264526
2,1,2,Giselle Fernandez,23.0,0.11076204603290582,0.07319294008773056,0.012668444066312618,0.4697937400622875
2,1,3,Jerry Rice,21.0,0.15135756704196848,0.11319110043086847,0.012867609096118728,0.48108247074901433
2,1,4,Kenny Mayne,13.0,0.010058735032830104,0.005666460392906497,0.00010129973808508297,0.04553754179947056
2,1,5,Lisa Rinna,19.0,0.059571169215477525,0.037392958580442795,0.003403998524537027,0.27076671671990094
2,1,6,Master P,12.0,0.020948274149810125,0.007190943258013671,6.047404716456703e-05,0.11382098099465374
2,1,7,Stacy Keibler,22.0,0.14907561958938836,0.11371890016711717,0.01629106701933055,0.4937355628437885
2,1,8,Tatum O'Neal,23.0,0.13368273752150833,0.09652043804698389,0.010834369859532521,0.4467941290247029
2,1,9,Tia Carrere,20.0,0.05306850830767538,0.03635498202292116,0.004644892657079948,0.191605965580846
2,2,0,Drew Lachey,27.0,0.2412543252949607,0.19498856933919265,0.02292093020033076,0.6984789449363066
2,2,1,George Hamilton,22.0,0.056700980233565686,0.03722270949128231,0.0018352994218751243,0.21526971163527178
2,2,2,Giselle Fernandez,24.0,0.05391248740102046,0.03519384857617214,0.00405311718452386,0.23182165957194437
2,2,3,Jerry Rice,23.0,0.11648062413325194,0.07397449026892838,0.004773351343182745,0.4459637264978589
2,2,5,Lisa Rinna,20.0,0.0367974498348488,0.019863149886324195,0.0006050655295813461,0.171888857295322
2,2,6,Master P,16.0,0.02657807160027204,0.009460076479417101,5.3374163994900505e-05,0.14378855088969922
2,2,7,Stacy Keibler,29.0,0.4152398768949598,0.38434189466655694,0.05854281874267181,0.8954717686086453
2,2,8,Tatum O'Neal,17.0,0.013037576940690942,0.006391451787705404,5.972034701331909e-05,0.06708726682440186
2,2,9,Tia Carrere,22.0,0.03999860766642968,0.025283833565305263,0.001579462158703385,0.15853128958381812
2,3,0,Drew Lachey,27.0,0.2704468279114939,0.22335242085534018,0.030190556564700727,0.7174011493365249
2,3,1,George Hamilton,22.0,0.06681763684692883,0.04442626008443394,0.003361857307122923,0.2382478346405004
2,3,2,Giselle Fernandez,22.0,0.036761907088540366,0.02440689063344096,0.0027738223286443175,0.1488520282348983
2,3,3,Jerry Rice,19.0,0.060469487512487145,0.02722770905840542,0.0010129935312584602,0.31902744580046655
2,3,5,Lisa Rinna,25.0,0.13814894106491296,0.10234201263649592,0.013937703720276974,0.49549436782254563
2,3,6,Master P,14.0,0.022672533576076192,0.0071501937458417954,4.373020322015018e-05,0.13206862765386243
2,3,7,Stacy Keibler,27.0,0.2685605725647122,0.22758588977669814,0.03389047713714675,0.7191369686527829
2,3,9,Tia Carrere,26.0,0.1361220934348485,0.10282661285574288,0.01326791179196205,0.4336557197460459
2,4,0,Drew Lachey,28.0,0.27325546706393367,0.22695150498301606,0.03087341536972618,0.7232251856532219
2,4,1,George Hamilton,21.0,0.0709711577300438,0.04771428988151985,0.003981671354595872,0.2503030730391428
2,4,3,Jerry Rice,24.0,0.17815201823457247,0.135131897541113,0.01542040880252389,0.5569866819721246
2,4,5,Lisa Rinna,26.0,0.165760734969695,0.12263040872737088,0.020289327477498474,0.5578549335228847
2,4,6,Master P,8.0,0.020235266686539376,0.00629774501982191,3.617097414579262e-05,0.11736340073409567
2,4,7,Stacy Keibler,26.0,0.18900464506453213,0.14835785746190133,0.021196758382980647,0.5749058144617858
2,4,9,Tia Carrere,25.0,0.1026207102506835,0.07606169110161187,0.010478251531134339,0.3435020981739134
2,5,0,Drew Lachey,27.0,0.1907634988556966,0.14240652257880865,0.010055179279569669,0.6588354090047248
2,5,1,George Hamilton,24.0,0.05601999201526434,0.032780109632303225,0.0007993081582373659,0.23005981277451185
2,5,3,Jerry Rice,23.0,0.07106148235908481,0.030263345534865656,0.0005172891406645878,0.37257318803230005
2,5,5,Lisa Rinna,25.0,0.07846200197594541,0.046879871718068546,0.0019058897862271596,0.35480626641003427
2,5,7,Stacy Keibler,30.0,0.5834647532575081,0.6161943072278145,0.10418914508951714,0.9747803596547417
2,5,9,Tia Carrere,22.0,0.020228271536500673,0.009486564573314336,0.00011778489032833872,0.09724384092234994
2,6,0,Drew Lachey,30.0,0.38306091682008064,0.35391246720516745,0.043811924823266284,0.857929097271786
2,6,1,George Hamilton,23.0,0.039753658803581254,0.019971360181478257,0.00039873213854028434,0.18362156993911347
2,6,3,Jerry Rice,23.0,0.06900453081465124,0.02811956526975578,0.0005919108720088804,0.37984527962191683
2,6,5,Lisa Rinna,27.0,0.12455151214798181,0.08333387519540927,0.00794172571986493,0.4989054423150083
2,6,7,Stacy Keibler,30.0,0.383629381413705,0.3512450975966217,0.04989378080752308,0.8542882974891668
2,7,0,Drew Lachey,27.5,0.3614415116169827,0.3346284810143906,0.037862224526568435,0.8265774341870499
2,7,3,Jerry Rice,20.5,0.061373335639646684,0.020462268603820166,0.0003549626134147211,0.37298288769909094
2,7,5,Lisa Rinna,26.5,0.21786803863196813,0.17229337304126757,0.02190912737535932,0.690656228980484
2,7,7,Stacy Keibler,27.5,0.3593171141114025,0.32814290633491683,0.0426210914074785,0.8244692710685289
2,8,0,Drew Lachey,28.9998,0.5195437344550891,0.5323176045235487,0.08287014791357772,0.9350355143326294
2,8,3,Jerry Rice,26.666600000000003,0.09690212017191269,0.039149714562807206,0.0008478670930165159,0.4926528812109616
2,8,7,Stacy Keibler,28.6665,0.38355414537299837,0.34995614211393095,0.04161695046881111,0.8732569069229182
3,1,0,Emmitt Smith,24.0,0.17931625451821484,0.1300530979515243,0.01193242840230411,0.5840059875766448
3,1,1,Harry Hamlin,17.0,0.02826330204993472,0.014524905719337053,0.0005857296195934419,0.13398102131598538
3,1,2,Jerry Springer,16.0,0.027099741520262278,0.011559307114277885,0.00033880126572601634,0.13084605227921287
3,1,3,Joey Lawrence,21.0,0.09252015513526811,0.057610110055430264,0.006415943755109115,0.358900844669314
3,1,4,Mario Lopez,26.0,0.33990398425358975,0.2920156046609295,0.032834789917688234,0.8404479260525296
3,1,5,Monique Coleman,19.0,0.04993483303595795,0.030095446367572703,0.001815128063291319,0.2038082032775923
3,1,6,Sara Evans,15.0,0.020838137411225782,0.008505829879863109,0.0001711343035430478,0.10873910521939165
3,1,7,Shanna Moakler,18.0,0.03710304878549064,0.02035027602063665,0.001100170724010757,0.17279872183723666
3,1,8,Tucker Carlson,12.0,0.012133290416961637,0.0031489786431255925,2.9583957336424745e-05,0.08203402264718113
3,1,9,Vivica A. Fox,22.0,0.11240346721715205,0.0742355856476775,0.0066471548569475855,0.43174276044047827
3,1,10,Willa Ford,22.0,0.10048378565594214,0.06948585418120548,0.007662671947349004,0.36326133273178557
3,2,0,Emmitt Smith,24.0,0.06928384696153604,0.039791132222080826,0.001609415358386083,0.31536333249402965
3,2,1,Harry Hamlin,21.0,0.024493025932708298,0.011415041921456363,0.00016082498095646274,0.1267749978842403
3,2,2,Jerry Springer,19.0,0.01725363128947579,0.004899153718687014,3.234622926085012e-05,0.10244018417307499
3,2,3,Joey Lawrence,29.0,0.5181222846586568,0.5125143285432829,0.07203180218516464,0.9691333719273112
3,2,4,Mario Lopez,21.0,0.03087766015310132,0.012323993564304352,0.00015113561586335282,0.17721237279424054
3,2,5,Monique Coleman,26.0,0.15236336486448204,0.10650623380467933,0.009080213968851808,0.5404148117774521
3,2,6,Sara Evans,21.0,0.02770078138785788,0.011335610100746595,0.000162736059378903,0.14713479719867348
3,2,7,Shanna Moakler,22.0,0.03396796729059621,0.016670735762801495,0.0004549638517047671,0.16374921042093618
3,2,9,Vivica A. Fox,24.0,0.07723460887101836,0.04402319256394481,0.0014907533836481923,0.3270074383814811
3,2,10,Willa Ford,23.0,0.048702828590567106,0.026184584289539153,0.0007073622566832782,0.21639907212954654
3,3,0,Emmitt Smith,19.0,0.01649075638276919,0.004732118132634524,6.239155557854729e-05,0.10342341827073788
3,3,1,Harry Hamlin,22.0,0.03910135005596035,0.0206400353054097,0.0009183839022974436,0.1839780718052722
3,3,2,Jerry Springer,21.0,0.03305728016937043,0.014652026790548209,0.00039786385693636663,0.16939277276830997
3,3,3,Joey Lawrence,22.0,0.04987306257080774,0.026114428452782192,0.001035835591169757,0.24056799554851685
3,3,4,Mario Lopez,22.0,0.04835521410278389,0.024270804061564996,0.0009068568286931272,0.2560848995687429
3,3,5,Monique Coleman,27.0,0.3200044927132539,0.2766876547361522,0.03856828629012323,0.798363169298996
3,3,6,Sara Evans,25.0,0.13164452539658464,0.0943185552259708,0.008684424058990546,0.4793716508673351
3,3,9,Vivica A. Fox,27.0,0.31984136748135994,0.27828646063232043,0.03019511563909476,0.8156986308039454
3,3,10,Willa Ford,22.0,0.04163195112710985,0.021907883384449503,0.0008246073499066105,0.18641319401314507
3,4,0,Emmitt Smith,24.0,0.055020684193142176,0.02917969836963539,0.001650575150606664,0.2507723762691894
3,4,2,Jerry Springer,22.0,0.0341460226628209,0.013454405894773345,0.0003792848446047316,0.1914901970733241
3,4,3,Joey Lawrence,27.0,0.18245526537633788,0.1305914295515943,0.01726164187611931,0.6202273666456716
3,4,4,Mario Lopez,29.0,0.36015457722549926,0.3203617997607473,0.041266104412579566,0.8366615244698875
3,4,5,Monique Coleman,24.0,0.05819716829620612,0.033750996401832406,0.001943643491638037,0.2534284165599262
3,4,6,Sara Evans,20.0,0.01910222355220861,0.005722982303919797,8.343645897608716e-05,0.11870555158860682
3,4,9,Vivica A. Fox,24.0,0.061035436584721894,0.03380622515709703,0.001561086865577203,0.264619823305617
3,4,10,Willa Ford,28.0,0.2298886221090632,0.18054522784129873,0.02204445912769242,0.6520174689522559
3,5,0,Emmitt Smith,27.0,0.21244728855727696,0.1621041885144727,0.015733552040199075,0.6360404706884274
3,5,2,Jerry Springer,24.0,0.030257567958089485,0.01108665889535791,0.00026501265936864244,0.17241288020819792
3,5,3,Joey Lawrence,25.0,0.05783161582052866,0.030041164728702822,0.0017960654509155685,0.2730712800820004
3,5,4,Mario Lopez,27.0,0.2308990514248016,0.18574410099183172,0.021610046684011557,0.6734071222355201
3,5,5,Monique Coleman,27.0,0.22862450811338644,0.1823923601472901,0.02333299080986919,0.6496678837588645
3,5,6,Sara Evans,24.0,0.027594906352422763,0.010526004812527717,0.0002698570335130851,0.15494498757737446
3,5,10,Willa Ford,27.0,0.21234506177349405,0.1690886085245114,0.02330512480177598,0.6221012511783353
3,6,0,Emmitt Smith,25.0,0.1879528359835517,0.13217640394224506,0.009951854031576186,0.6378585442022577
3,6,2,Jerry Springer,18.0,0.03280929383786049,0.010015729175137022,0.00012136384037788346,0.21081995172497495
3,6,3,Joey Lawrence,24.0,0.1593158556685611,0.10444878903200167,0.009938188211195973,0.5821544690854561
3,6,4,Mario Lopez,28.0,0.5111145431411311,0.5126519351663104,0.07164662315150662,0.9423083023301765
3,6,5,Monique Coleman,23.0,0.10880747136889553,0.07054636872103774,0.004098919256770317,0.4366150390407333
3,7,0,Emmitt Smith,28.5,0.2780298688851297,0.22861597077720733,0.020063860261468877,0.7704288185536211
3,7,2,Jerry Springer,23.0,0.029106504396251807,0.008633098819405693,0.0001203635801570699,0.1853996481700041
3,7,3,Joey Lawrence,28.5,0.31842433308153256,0.2680825459175653,0.03897137452121125,0.814061902172405
3,7,4,Mario Lopez,28.0,0.2334866541579285,0.18821590049555315,0.020498925841075096,0.6700109768348589
3,7,5,Monique Coleman,27.0,0.14095263947915748,0.09556926764126995,0.008557390822124079,0.5221664286489113
3,8,0,Emmitt Smith,27.0,0.10494199258896046,0.055554762241211475,0.001398980176155198,0.49776786809987067
3,8,3,Joey Lawrence,27.0,0.12037152436186688,0.06503967950714185,0.0022498737320267343,0.5310458144786094
3,8,4,Mario Lopez,28.5,0.7109340540887006,0.7843251303567363,0.14091635856941906,0.9933893508045957
3,8,5,Monique Coleman,26.5,0.06375242896047198,0.02844000920315644,0.00035778916527518597,0.32864495752401446
3,9,0,Emmitt Smith,29.5,0.308765284654613,0.25977657913737334,0.022093857633223624,0.821878162186535
3,9,3,Joey Lawrence,29.5,0.3537870078183699,0.3058596780159071,0.04181207682359517,0.846903271303989
3,9,4,Mario Lopez,29.5,0.3374477075270171,0.2984031335562424,0.03001193959700643,0.823285635426779
3,10,0,Emmitt Smith,29.666600000000003,0.4758560291984909,0.4698232647743704,0.04268459586951904,0.9403424630971546
3,10,4,Mario Lopez,29.666600000000003,0.5241439708015091,0.5301767352256297,0.059657536902845504,0.9573154041304808
4,1,0,Apolo Anton Ohno,21.0,0.11722766662085775,0.0809559397690032,0.007142927314236789,0.48032130059048667
4,1,1,Billy Ray Cyrus,13.0,0.01196333545727477,0.0036929787109451833,3.225011377910805e-05,0.07067794837850641
4,1,2,Clyde Drexler,16.0,0.02353222704108507,0.011013018860036847,0.0003423055068122252,0.12603729654750487
4,1,3,Heather Mills,18.0,0.03656595284295537,0.01987147027699324,0.001090857003013883,0.16107314112583973
4,1,4,Ian Ziering,21.0,0.11018322165842227,0.0750455064152222,0.006907163214626876,0.43328100335382136
4,1,5,Joey Fatone,24.0,0.31790078636857794,0.27154312724181007,0.03263782664148375,0.8039846958614976
4,1,6,John Ratzenberger,17.0,0.02936545258417317,0.014755193450839688,0.0006488910212088115,0.15462919109918202
4,1,7,Laila Ali,23.0,0.2284430917775778,0.17404771993988633,0.02577211902547572,0.6702719670306362
4,1,8,Leeza Gibbons,15.0,0.017864549158023275,0.007727678426806187,0.00015675049300224855,0.10129568199964187
4,1,9,Paulina Porizkova,19.0,0.055047945617192194,0.03462319604647332,0.0030294505518771203,0.22914842408995525
4,1,10,Shandi Finnessey,19.0,0.051905770873860335,0.02905228417314465,0.0022832615678202934,0.230132660385787
4,2,0,Apolo Anton Ohno,26.0,0.2353576042213025,0.1837484719712761,0.023170960574363977,0.7290524631157527
4,2,1,Billy Ray Cyrus,21.0,0.03197364801406376,0.016177942979621107,0.00045735201395299485,0.16071298448574273
4,2,2,Clyde Drexler,18.0,0.01215028410918861,0.003902243498409217,2.872924330625563e-05,0.07820097940070378
4,2,3,Heather Mills,24.0,0.085395108398155,0.05437493190600636,0.0052678057609407926,0.335762619375021
4,2,4,Ian Ziering,22.0,0.04677602263044809,0.02552870912727498,0.0010046964080652697,0.22470213286150528
4,2,5,Joey Fatone,24.0,0.10608867690286897,0.0675988890482693,0.005530062207141676,0.44153842612061994
4,2,6,John Ratzenberger,21.0,0.029472749855099754,0.014601685815369303,0.0004852982007101131,0.15792339803433136
4,2,7,Laila Ali,27.0,0.37045435164357704,0.3280459383024703,0.03691159763091272,0.8698905587106555
4,2,8,Leeza Gibbons,21.0,0.02995876701390376,0.015125632200340324,0.00042110455565506645,0.15345634823197998
4,2,9,Paulina Porizkova,21.0,0.03037393474395556,0.01609038555441148,0.0005921989454288663,0.14444057385902737
4,2,10,Shandi Finnessey,20.0,0.0219988524674369,0.008296128619022122,0.00014061219339628957,0.12595436819178135
4,3,0,Apolo Anton Ohno,23.0,0.12127840548150273,0.08079283071879013,0.009588157697839137,0.492565915486022
4,3,1,Billy Ray Cyrus,21.0,0.04786057850643906,0.028215550473365728,0.0021638104408319707,0.20719357894462423
4,3,2,Clyde Drexler,16.0,0.00917934496135126,0.0024465396981595985,2.4520239833920538e-05,0.06213236455446248
4,3,3,Heather Mills,24.0,0.15666860194193083,0.11532422961894383,0.014242978000074166,0.528563100217835
4,3,4,Ian Ziering,24.0,0.17929431830367526,0.13621169679957618,0.01619694226474726,0.5771750354689111
4,3,5,Joey Fatone,24.0,0.18673860614285076,0.14040643224252208,0.017896499372575047,0.6292889597309119
4,3,6,John Ratzenberger,20.0,0.030219237606106217,0.015867473065497174,0.0009475480578182155,0.1473273610849446
4,3,7,Laila Ali,21.0,0.05237090388275725,0.0306851506488119,0.002286736493765606,0.24004233520121945
4,3,8,Leeza Gibbons,24.0,0.17279999872939528,0.13394690101957318,0.015714528901611503,0.5252551554302495
4,3,10,Shandi Finnessey,21.0,0.0435900044439913,0.023528668299354953,0.0018134417182643359,0.1918268939429948
4,4,0,Apolo Anton Ohno,26.0,0.2246674004056541,0.17566813537093515,0.017199297409810764,0.7045133278403735
4,4,1,Billy Ray Cyrus,21.0,0.06389778396862886,0.03899083237417771,0.002653400093754234,0.2752096888562316
4,4,2,Clyde Drexler,15.0,0.019050334284529513,0.007019053022932777,0.0001221156289283105,0.11460685533220424
4,4,3,Heather Mills,23.0,0.0880008570376445,0.05738116257938779,0.00483148773064047,0.34863002002004684
4,4,4,Ian Ziering,24.0,0.12950923202364464,0.08948554918683888,0.008702976733716257,0.4751029461413529
4,4,5,Joey Fatone,28.0,0.3638369111350019,0.3253128458686966,0.0385601747144747,0.8665308819373189
4,4,6,John Ratzenberger,16.0,0.021455220820444234,0.008742549733716078,0.000231460129905769,0.12282671900946729
4,4,7,Laila Ali,21.0,0.06782142960193246,0.04144904181681086,0.0028489818665827058,0.30839832328711514
4,4,8,Leeza Gibbons,16.0,0.021760830722519785,0.00966506906637591,0.00021076536366178958,0.11715534506778447
4,5,0,Apolo Anton Ohno,30.0,0.3621701912270603,0.31702988183432024,0.039195573660153034,0.8650644025577188
4,5,1,Billy Ray Cyrus,17.0,0.03325928108580068,0.015108821033649448,0.00043115069107069843,0.1777551993480483
4,5,2,Clyde Drexler,13.0,0.01784274008236926,0.006164855324629313,7.820251773253955e-05,0.10827983140880827
4,5,3,Heather Mills,21.0,0.05434624126292045,0.029952401723961908,0.002100026158336702,0.23407344929861296
4,5,4,Ian Ziering,24.0,0.1091510993477149,0.07141882421872309,0.005326409269501892,0.4253435171267323
4,5,5,Joey Fatone,25.0,0.14137739425368281,0.09304453769990587,0.007880543088474381,0.5338549222569806
4,5,6,John Ratzenberger,18.0,0.035363179459251,0.01672358561242713,0.0006124496270937333,0.18790566142163084
4,5,7,Laila Ali,28.0,0.24648987328120053,0.19709028114500576,0.02440630013746795,0.6909500164054034
4,6,0,Apolo Anton Ohno,28.0,0.2957115667272901,0.2510146202250234,0.02954033828886502,0.8029827055282116
4,6,1,Billy Ray Cyrus,21.0,0.03632260534103392,0.016432352935807942,0.0005122587783166579,0.19980967135329802
4,6,3,Heather Mills,23.0,0.05259500305965228,0.028167324284210836,0.0016219122983937835,0.2437864890049386
4,6,4,Ian Ziering,24.0,0.08159038107044969,0.04877515723211434,0.0030254316198346353,0.36333944174503946
4,6,5,Joey Fatone,27.0,0.2164996610859672,0.16045205575214083,0.017744778273355098,0.6721176767466052
4,6,6,John Ratzenberger,19.0,0.020366391976142203,0.007196981351939875,0.00010441516205373074,0.1186536112896787
4,6,7,Laila Ali,28.0,0.29691439073946463,0.24770068221845232,0.03338561870552094,0.7647324929710487
4,7,0,Apolo Anton Ohno,27.0,0.16010926547591314,0.11510194152728385,0.009812683474072274,0.6051394222327394
4,7,1,Billy Ray Cyrus,19.0,0.02422685008254427,0.00803415740303803,0.00012697331707861784,0.15174572978703602
4,7,4,Ian Ziering,27.0,0.14972038220675363,0.10497469546229833,0.00902099773654579,0.5467210269315512
4,7,5,Joey Fatone,29.5,0.3091767411835981,0.2642184052784199,0.033991913059206465,0.7684340189873607
4,7,6,John Ratzenberger,22.5,0.04539466891530725,0.022161379446623733,0.0010341624456818028,0.23753541437758474
4,7,7,Laila Ali,29.5,0.3113720921358836,0.2610739336219835,0.041431118206817316,0.7846363423283982
4,8,0,Apolo Anton Ohno,29.0,0.414462402981467,0.3853985080401819,0.04677870939314029,0.898829882260754
4,8,1,Billy Ray Cyrus,19.0,0.030196834658429806,0.010233085973737337,0.00017460511469552756,0.18407496368537962
4,8,4,Ian Ziering,23.5,0.08540712581678346,0.04887358769719721,0.0023586888524438757,0.39627246012977707
4,8,5,Joey Fatone,27.5,0.2713350951106362,0.2155122044486643,0.020101548428338594,0.7643772068293205
4,8,7,Laila Ali,26.5,0.19859854143268352,0.15058542459049273,0.016181930659001788,0.6182745997847575
4,9,0,Apolo Anton Ohno,29.5,0.13354482675858198,0.0795966053152106,0.004342126020917854,0.5598991632808393
4,9,4,Ian Ziering,29.0,0.045705573257985924,0.017769148101799505,0.00030066108043087797,0.27412668104345145
4,9,5,Joey Fatone,30.0,0.4083773272222923,0.37696827680175216,0.046274752932627804,0.8803578928551037
4,9,7,Laila Ali,30.0,0.4123722727611399,0.38319075217087606,0.0567949839636544,0.8776287325188026
4,10,0,Apolo Anton Ohno,29.3332,0.7299684638965331,0.805560355801442,0.15044226443908304,0.9951181560469121
4,10,5,Joey Fatone,28.6665,0.1811407479456449,0.11035404568843346,0.0032076357931253834,0.7227898213144375
4,10,7,Laila Ali,28.333200000000005,0.08889078815782196,0.039662901066947115,0.0006643054948945614,0.5034164049798073
5,1,0,Albert Reed,21.0,0.03745320450644627,0.021168259066220795,0.0013358228353158106,0.16665258237248448
5,1,1,Cameron Mathison,21.0,0.0346596800394341,0.021138507812285615,0.0011816416373118166,0.15121456943079023
5,1,2,Floyd Mayweather Jr. ,18.0,0.014613892119894936,0.005703187508681573,9.133391112921505e-05,0.09096022967571268
5,1,3,Helio Castroneves,25.0,0.21285143600637557,0.16158064887473234,0.017394698008911018,0.6396584079521308
5,1,4,Jane Seymour,24.0,0.13693182572557935,0.09670396324675584,0.010733368202541171,0.48277108713851136
5,1,5,Jennie Garth,21.0,0.040027264828947334,0.020637011946041506,0.0012689810035542567,0.19258706899659722
5,1,6,Josie Maran,16.0,0.008587919235426077,0.0025811746857658277,2.509458013043909e-05,0.05272752138754817
5,1,7,Marie Osmond,21.0,0.0415649839829957,0.023042002334655164,0.0011984128560209443,0.20068468150723467
5,1,8,Mark Cuban,21.0,0.037826140638958526,0.020776126894305483,0.0013580914173358038,0.17099806636418013
5,1,9,Mel B,24.0,0.13738922405391252,0.09827126838018507,0.009765597650619896,0.46922352584749716
5,1,10,Sabrina Bryan,26.0,0.27719236468805825,0.2206296148474972,0.0226783628580345,0.8038826944183236
5,1,11,Wayne Newton,19.0,0.020902064173971356,0.009080480819058176,0.0002524301895880371,0.10594523065854705
5,2,0,Albert Reed,21.0,0.039307709394314966,0.02206115218530552,0.0013379816367645521,0.18007979536586136
5,2,1,Cameron Mathison,21.0,0.03690349818916425,0.022041945478289957,0.0010891756649196692,0.16421929438020177
5,2,2,Floyd Mayweather Jr. ,21.0,0.03768885429220277,0.020348053131721233,0.000943607719110704,0.17276981103438996
5,2,3,Helio Castroneves,27.0,0.34939166144022477,0.30332241329096055,0.03618291481109559,0.8468787901541159
5,2,4,Jane Seymour,21.0,0.049043017209097296,0.02637028985946365,0.001275399452147159,0.2334766748364727
5,2,5,Jennie Garth,21.0,0.04221339525612546,0.02212449656846723,0.001196255617118331,0.21297896306455746
5,2,7,Marie Osmond,24.0,0.1120547602460842,0.0734213345293383,0.006758184072821764,0.4199313323449777
5,2,8,Mark Cuban,18.0,0.017522999765993284,0.007359233683483303,0.00016497876289633804,0.09569543439501489
5,2,9,Mel B,23.0,0.08897327926176833,0.058681919750778994,0.0041761740256222885,0.34702484137459216
5,2,10,Sabrina Bryan,26.0,0.21764749762210844,0.16417737978901487,0.01723092188637669,0.6986252362809349
5,2,11,Wayne Newton,15.0,0.009253327322916272,0.0024695425787922194,1.4840057294725132e-05,0.0577439192126828
5,3,1,Cameron Mathison,23.0,0.039187853901645496,0.024174949013680475,0.0017552388894620688,0.16156101210071455
5,3,2,Floyd Mayweather Jr. ,21.0,0.022957126233025246,0.010470207079523243,0.0004271675578182631,0.1253171913677793
5,3,3,Helio Castroneves,24.0,0.07770239697720734,0.04534936330827609,0.003518498473912409,0.3606321342472371
5,3,4,Jane Seymour,27.0,0.19970148994450085,0.14963372151021898,0.01890864868897343,0.6190508988535384
5,3,5,Jennie Garth,26.0,0.11840226812875679,0.08012246360566447,0.0131519627032122,0.41962727583923104
5,3,7,Marie Osmond,26.0,0.13076210403873056,0.09108404669598957,0.009222679526523631,0.47576249480348703
5,3,8,Mark Cuban,20.0,0.018215752117597104,0.007487411225819243,0.0002566934810661181,0.09923519807166764
5,3,9,Mel B,27.0,0.20056470682677835,0.15624302587518712,0.01706796387576123,0.5985817994818661
5,3,10,Sabrina Bryan,27.0,0.18088451398150918,0.12931384103110055,0.016031681039937646,0.631773904495443
5,3,11,Wayne Newton,18.0,0.011621787850249107,0.003686766236314646,4.82651212235176e-05,0.0672293856161743
5,4,1,Cameron Mathison,27.0,0.09043110422994476,0.06167708901422474,0.0045297108444144335,0.33898508977750247
5,4,2,Floyd Mayweather Jr. ,23.0,0.018197701256288286,0.006691394720717051,6.596838763090902e-05,0.1153742883067351
5,4,3,Helio Castroneves,27.0,0.12449484995351508,0.08172923124993069,0.0047794878666458625,0.4896448080351301
